vowels,consonants,entropy,label 
4,8,3.2516291673878226,normal.alexa
4,9,3.3927474104487847,normal.alexa
5,11,3.625,normal.alexa
7,37,4.442275084497218,normal
2,10,2.8553885422075336,normal
1,18,3.221097250057956,normal
5,8,3.238901256602631,normal.alexa
9,11,3.608694969562842,normal.alexa
4,25,3.7193758224153695,normal
8,43,3.8838957877805074,normal
3,4,1.8423709931771088,normal.alexa
6,10,3.452819531114783,normal.alexa
6,12,3.3921472236645345,normal.alexa
2,9,2.9139770731827523,normal.alexa
3,32,3.9188679318992428,normal
3,11,3.2359263506290334,normal.alexa
5,9,3.039148671903071,normal.alexa
2,14,3.077819531114783,normal
3,8,3.0957952550009344,normal.alexa
6,9,3.32323142879762,normal.alexa
2,26,4.06610893983748,normal
5,12,3.6901165175936654,normal
4,5,2.6416041678685933,normal.alexa
3,5,2.75,normal
4,26,3.8947396630551765,normal
2,8,3.121928094887362,normal.alexa
7,11,3.5032583347756456,normal.alexa
5,10,3.3232314287976203,normal.alexa
1,15,2.952819531114783,normal
8,11,3.4713544870139277,normal.alexa
8,14,3.4085490968753076,normal
4,10,3.378783493486176,normal.alexa
4,10,3.3248629576173574,normal.alexa
3,14,3.0286393118385755,normal
7,12,3.8268748818646365,normal.alexa
2,6,2.75,normal.alexa
3,19,3.6069367321753205,normal
7,13,3.1464393446710153,normal
5,9,3.3248629576173574,normal
7,14,3.3446983751597124,normal
10,18,3.4102329406731853,normal
7,16,3.849223912390625,normal
4,12,3.2806390622295662,normal
17,26,3.8302370690488257,normal
7,10,3.6901165175936654,normal.alexa
7,14,3.5944656369614516,normal.alexa
6,13,3.511085408180427,normal
8,12,3.246439344671015,normal
8,14,3.5726236638951634,normal
7,13,3.721928094887362,normal.alexa
9,28,3.838397799326233,normal
5,21,4.056020968057881,normal
4,8,3.4182958340544896,normal
8,14,3.8796640049025926,normal.alexa
3,13,3.75,normal.alexa
5,12,3.454822399946607,normal.alexa
2,24,3.488525294897748,normal
5,15,3.746439344671015,normal.alexa
9,22,3.760017277849653,normal
2,7,2.94770277922009,normal.alexa
2,8,3.121928094887362,normal.alexa
4,11,3.323231428797621,normal.alexa
5,8,3.3927474104487847,normal.alexa
5,29,3.8336631211594367,normal
8,15,3.4357554339416274,normal
3,6,2.725480556997868,normal.alexa
5,12,3.734521664779752,normal.alexa
7,10,3.6168746059562227,normal.alexa
6,8,3.3787834934861767,normal
5,10,3.5068905956085183,normal.alexa
1,9,3.121928094887362,normal.alexa
1,16,3.1462863706621045,normal
8,15,3.4144413036949723,normal
6,13,3.286629486786195,normal
9,22,3.7040386490267627,normal
8,28,3.9375770020923038,normal
6,27,4.066677073707229,normal
12,17,3.5350662373137696,normal.alexa
9,18,3.708048150071232,normal
6,17,3.9690016298759936,normal
9,13,3.334209459448048,normal.alexa
4,6,3.121928094887362,normal.alexa
7,6,3.180832987205441,normal.alexa
9,14,3.567040216926579,normal.alexa
6,12,3.5724312513221195,normal
5,7,3.0220552088742,normal.alexa
8,89,3.476670952847626,normal
6,14,3.546439344671015,normal
3,5,3.0,normal.alexa
4,11,3.640223928941852,normal.alexa
6,12,3.5724312513221195,normal.alexa
2,25,3.480577429698036,normal
2,9,2.8453509366224368,normal
11,30,3.9156150417214075,normal
9,14,3.7950885863977324,normal.alexa
4,7,3.2776134368191165,normal.alexa
3,8,2.9139770731827523,normal.alexa
5,43,4.2248747399889846,normal
8,27,3.9141594451455135,normal
7,9,3.327819531114783,normal.alexa
7,8,3.32323142879762,normal.alexa
6,42,4.363521032323435,normal
10,21,3.9134007456613777,normal
4,8,3.2516291673878226,normal
3,14,3.41041725276052,normal
4,7,3.0957952550009344,normal.alexa
4,8,2.918295834054489,normal
4,9,3.085055102756477,normal
3,8,3.0957952550009344,normal.alexa
14,38,4.270849402224989,normal
3,9,3.418295834054489,normal.alexa
4,4,2.75,normal.alexa
7,14,3.5944656369614516,normal.alexa
7,7,3.2359263506290334,normal.alexa
3,4,2.807354922057604,normal.alexa
5,10,3.506890595608518,normal.alexa
12,29,4.269035163567091,normal
3,5,3.0,normal.alexa
6,17,3.6424896731661263,normal
6,11,3.337175341123077,normal.alexa
4,13,3.381580488309164,normal.alexa
8,19,3.958229168669879,normal
5,7,2.8553885422075336,normal.alexa
7,42,4.563489946067719,normal
1,9,2.9219280948873623,normal.alexa
4,24,3.9677201004744993,normal
8,17,3.3034651896016465,normal
5,10,3.1898980954642875,normal.alexa
5,7,2.688721875540867,normal.alexa
4,11,3.5068905956085183,normal.alexa
6,10,3.327819531114783,normal.alexa
6,7,2.873140679513133,normal.alexa
7,22,3.745406425938248,normal
4,6,2.446439344671015,normal.alexa
5,7,3.2516291673878226,normal.alexa
1,8,2.725480556997868,normal.alexa
14,31,4.057868096041212,normal
5,9,3.4677201004745006,normal.alexa
6,88,3.147226693351172,normal
5,12,3.734521664779752,normal.alexa
4,7,2.663532754804255,normal
3,14,3.292770193936991,normal
8,35,3.9308284169393493,normal
4,15,3.3660913291191914,normal
17,47,4.445313189275507,normal
2,7,2.725480556997868,normal.alexa
4,9,3.0269868333592873,normal.alexa
8,15,3.7950885863977324,normal
7,17,3.605388542207534,normal
1,6,2.5216406363433186,normal.alexa
11,29,3.815957320949174,normal
5,16,3.403989446485261,normal.alexa
11,20,3.873235826376328,normal
2,7,3.169925001442312,normal.alexa
3,7,2.9219280948873623,normal
3,18,3.653756708287001,normal
4,6,3.321928094887362,normal.alexa
4,11,3.5068905956085183,normal.alexa
4,10,3.039148671903071,normal
5,10,3.3735572622751846,normal.alexa
15,15,3.789898095464287,normal
5,11,2.9772170014624826,normal.alexa
8,10,3.0385623360756298,normal.alexa
10,19,3.8369589098021653,normal
4,11,3.456564762130953,normal.alexa
3,9,3.2516291673878226,normal.alexa
6,14,3.7841837197791883,normal.alexa
1,5,2.584962500721156,normal.alexa
4,9,3.3927474104487847,normal.alexa
4,9,3.3927474104487847,normal.alexa
10,13,3.4144413036949723,normal.alexa
11,21,3.9681390622295662,normal
12,22,4.02085512047121,normal
4,33,4.044063758094795,normal
5,9,2.9852281360342525,normal
2,8,3.121928094887362,normal.alexa
7,16,3.9690016298759936,normal
10,15,3.643074189428569,normal.alexa
7,10,3.3371753411230776,normal.alexa
5,14,3.3660913291191914,normal
2,24,3.348083585113008,normal
4,10,3.521640636343319,normal.alexa
5,7,3.084962500721156,normal.alexa
8,9,3.4992275471326932,normal.alexa
5,6,3.027169118440619,normal.alexa
5,7,3.0220552088742,normal.alexa
1,9,2.9219280948873623,normal.alexa
6,16,3.6412498004554785,normal.alexa
7,11,3.30827083453526,normal
5,9,2.8073549220576046,normal
5,12,3.4992275471326932,normal.alexa
5,5,2.321928094887362,normal.alexa
3,9,3.584962500721156,normal.alexa
7,27,3.9698157824268097,normal
5,8,3.238901256602631,normal.alexa
2,12,3.182005814760214,normal
17,47,3.40556361426483,normal
6,10,3.452819531114783,normal.alexa
4,9,3.3927474104487847,normal.alexa
5,13,3.461320140211008,normal.alexa
4,11,3.640223928941851,normal.alexa
0,16,3.202819531114783,normal
3,9,3.084962500721156,normal
10,30,4.096439344671015,normal
12,37,4.222080640900361,normal
5,13,3.419381945646371,normal.alexa
9,20,3.6729972717965285,normal
3,6,3.169925001442312,normal.alexa
2,4,2.584962500721156,normal.alexa
8,11,3.321104330578489,normal.alexa
7,12,3.5110854081804264,normal.alexa
3,7,2.9219280948873623,normal.alexa
2,8,3.121928094887362,normal.alexa
2,8,2.721928094887362,normal
4,10,3.3248629576173574,normal.alexa
3,7,3.321928094887362,normal.alexa
5,25,4.015061012203069,normal
7,12,3.431623565847431,normal.alexa
4,27,4.042433003725894,normal
1,7,2.5,normal
4,30,3.712319091186708,normal
3,10,3.3927474104487847,normal.alexa
4,9,2.873140679513133,normal.alexa
3,10,3.238901256602631,normal.alexa
7,10,3.248365046750904,normal.alexa
4,7,2.9139770731827523,normal.alexa
5,7,3.2516291673878226,normal.alexa
2,23,3.973660689688184,normal
4,6,2.9219280948873623,normal.alexa
11,39,4.195783629896564,normal
3,4,2.807354922057604,normal.alexa
14,25,4.044213194334898,normal
5,6,2.9139770731827523,normal.alexa
6,39,4.324534762707879,normal
8,20,4.021640636343319,normal.alexa
10,36,4.271740022894536,normal
4,18,3.697845823084411,normal
10,34,4.081495471294327,normal
6,18,3.625814583693912,normal
7,20,3.91211389097223,normal
5,9,3.09306920777189,normal
4,8,2.918295834054489,normal
5,13,3.7254805569978675,normal.alexa
2,5,2.521640636343318,normal
5,6,2.663532754804255,normal.alexa
4,9,3.238901256602631,normal.alexa
7,27,4.219528282299547,normal
5,6,3.027169118440619,normal.alexa
5,11,3.375,normal.alexa
4,10,3.2359263506290334,normal
5,12,3.454822399946607,normal.alexa
7,38,4.398091297465817,normal
4,6,2.5219280948873624,normal.alexa
2,6,3.0,normal.alexa
5,40,4.153212408384619,normal
5,11,3.5,normal.alexa
5,7,3.2516291673878226,normal.alexa
10,35,4.06654275216484,normal
5,12,3.337175341123077,normal.alexa
6,7,2.873140679513133,normal
5,10,3.1898980954642875,normal.alexa
3,8,3.0957952550009344,normal.alexa
7,16,3.3931271734483177,normal
7,12,3.3918926446809317,normal.alexa
6,27,3.9195633472747033,normal
2,9,3.095795255000934,normal.alexa
5,14,3.5110854081804272,normal
10,19,3.8404025467025056,normal.alexa
5,9,3.521640636343319,normal.alexa
3,8,3.277613436819116,normal.alexa
4,23,3.7821222241453065,normal
4,6,3.121928094887362,normal.alexa
5,11,3.327819531114783,normal.alexa
3,24,3.91211389097223,normal
1,3,2.0,normal
3,6,2.94770277922009,normal.alexa
5,9,3.4677201004745006,normal.alexa
2,15,3.1307179879273748,normal
4,5,2.6416041678685933,normal.alexa
6,11,3.1307179879273748,normal
4,5,2.6416041678685933,normal.alexa
8,23,3.695501148817395,normal
4,9,3.0850551027564768,normal.alexa
3,6,2.94770277922009,normal
9,16,3.6234651896016463,normal.alexa
5,19,3.855388542207534,normal
10,90,3.372276393612509,normal
4,8,3.084962500721156,normal
2,10,3.2516291673878226,normal.alexa
6,14,3.546439344671015,normal
6,12,3.6835423624332306,normal.alexa
6,14,3.346439344671015,normal.alexa
28,73,3.953996964936778,normal
3,9,3.418295834054489,normal.alexa
6,13,3.4316235658474303,normal
7,11,3.6835423624332306,normal
12,40,4.027483593916266,normal
2,7,3.169925001442312,normal.alexa
6,12,3.6143694458867563,normal.alexa
6,10,3.2806390622295662,normal.alexa
10,22,4.132048827786958,normal
6,10,3.625,normal.alexa
6,40,4.354552444952287,normal
4,33,4.013111135723804,normal
7,12,3.5368867237421666,normal.alexa
4,8,3.2516291673878226,normal.alexa
4,6,3.121928094887362,normal.alexa
5,14,3.511085408180427,normal
5,8,3.238901256602631,normal.alexa
5,24,4.0472990984266435,normal
12,20,3.8431390622295662,normal
7,9,3.202819531114783,normal
3,24,4.106377316818028,normal
3,9,3.0220552088742005,normal
3,13,3.452819531114783,normal
5,10,3.3735572622751855,normal.alexa
5,11,3.25,normal.alexa
5,15,3.7841837197791888,normal.alexa
12,17,3.745406425938248,normal
5,4,2.4193819456463714,normal
5,9,3.182005814760214,normal.alexa
3,9,3.084962500721156,normal.alexa
3,19,3.5383105956150054,normal
6,10,3.327819531114783,normal.alexa
6,13,3.5110854081804264,normal.alexa
4,30,3.9146892241642446,normal
5,28,4.12728313431329,normal
3,6,2.5032583347756456,normal.alexa
4,7,3.0957952550009344,normal.alexa
3,7,3.121928094887362,normal.alexa
5,12,3.41041725276052,normal
5,13,3.5724312513221195,normal.alexa
3,12,3.2729055953200556,normal.alexa
3,5,2.75,normal.alexa
6,43,4.2320852326487906,normal
4,34,4.290966250901473,normal
0,30,4.002910079649727,normal
5,8,3.0269868333592873,normal
10,20,3.973557262275185,normal.alexa
10,34,4.172404562203418,normal
4,10,3.521640636343319,normal.alexa
13,40,4.267843511445196,normal
8,14,3.5726236638951634,normal
6,8,2.835237745312118,normal.alexa
3,8,3.277613436819116,normal.alexa
6,9,3.3735572622751855,normal.alexa
9,18,3.8100810205217313,normal
3,9,3.084962500721156,normal
8,14,3.4251185503571393,normal
12,59,4.018532508558889,normal
7,11,3.68354236243323,normal
5,26,3.679687439279554,normal
7,11,3.350209029099897,normal.alexa
4,12,3.5,normal.alexa
6,33,3.933375143139157,normal
5,6,2.9139770731827523,normal.alexa
5,10,3.506890595608518,normal.alexa
8,15,3.6424896731661263,normal
13,20,3.8997141947882312,normal
4,7,2.9139770731827523,normal.alexa
8,13,3.7849418274376427,normal
7,10,3.6901165175936654,normal.alexa
4,11,3.3735572622751855,normal
5,8,3.3927474104487847,normal.alexa
5,13,3.572431251322119,normal.alexa
10,19,3.741962789037908,normal
4,9,3.5465935642949384,normal.alexa
4,9,3.5465935642949384,normal.alexa
7,11,3.5724312513221195,normal.alexa
5,12,3.6168746059562227,normal.alexa
3,27,3.7110804962442785,normal
8,85,3.365601954269043,normal
7,11,3.5724312513221195,normal
4,7,2.8453509366224368,normal
6,10,3.625,normal.alexa
3,10,3.238901256602631,normal.alexa
4,20,3.6053885422075345,normal
6,10,3.577819531114783,normal.alexa
5,13,3.6835423624332306,normal
4,9,3.238901256602631,normal.alexa
5,11,3.327819531114783,normal.alexa
3,6,3.169925001442312,normal.alexa
8,14,3.101508755867878,normal
7,13,3.6841837197791887,normal.alexa
7,14,3.196154780932867,normal
5,10,3.1898980954642875,normal
5,11,3.25,normal
8,12,3.7841837197791888,normal.alexa
3,10,3.3927474104487847,normal.alexa
2,24,3.5654483718208247,normal
6,16,3.7544418457133446,normal.alexa
6,27,4.112427831414106,normal
7,40,4.442574755794863,normal
3,6,2.6416041678685933,normal
5,9,3.521640636343319,normal.alexa
9,19,4.110577243331643,normal
2,5,2.807354922057604,normal.alexa
3,78,3.1378961480654795,normal
6,18,3.8349625007211565,normal
2,13,3.0062389286533895,normal
8,17,3.6390795706241734,normal.alexa
5,33,4.023471592049353,normal
2,6,2.5,normal.alexa
4,8,3.2516291673878226,normal.alexa
4,10,3.182005814760214,normal
5,7,2.8553885422075336,normal
5,24,3.853863219997788,normal
3,5,2.75,normal
6,12,3.5724312513221195,normal
4,8,3.2516291673878226,normal.alexa
5,14,3.6163485660751626,normal
4,8,3.0220552088742,normal.alexa
2,5,2.807354922057604,normal.alexa
8,23,3.7843684875968613,normal
8,17,3.863465189601646,normal
5,24,3.620936064750772,normal
7,10,3.41041725276052,normal.alexa
5,10,3.32323142879762,normal.alexa
6,13,3.576617644908665,normal.alexa
5,9,3.039148671903071,normal
5,11,3.327819531114783,normal.alexa
3,9,3.2516291673878226,normal.alexa
3,11,3.182005814760214,normal
6,4,2.6464393446710153,normal.alexa
5,6,2.663532754804255,normal.alexa
4,6,2.9219280948873623,normal
4,11,3.5068905956085183,normal.alexa
4,9,3.3927474104487847,normal.alexa
14,38,4.256332334875692,normal
6,32,4.122798894965599,normal
5,6,3.027169118440619,normal.alexa
12,28,3.865311532225102,normal
7,16,3.2405282602167116,normal
6,15,3.7849418274376423,normal.alexa
4,12,3.125,normal.alexa
9,33,4.186860506514698,normal
5,14,3.826874881864637,normal.alexa
4,9,3.238901256602631,normal.alexa
9,11,3.521928094887362,normal.alexa
3,5,3.0,normal.alexa
4,6,2.9219280948873623,normal.alexa
3,12,3.373557262275185,normal
3,14,3.6168746059562227,normal.alexa
4,10,3.3787834934861767,normal.alexa
6,15,3.52257158913636,normal
12,16,3.743982153814127,normal
7,12,3.5766176449086653,normal.alexa
3,5,2.75,normal.alexa
8,13,3.100916685694772,normal.alexa
7,15,3.7887549139935026,normal
5,7,3.2516291673878226,normal.alexa
5,39,4.215589437882739,normal
6,35,4.259514199528965,normal
3,14,3.1018812234760182,normal
4,13,3.1751231351134614,normal
9,28,4.0671651897778585,normal
7,11,3.4613201402110083,normal.alexa
10,29,3.935935796218897,normal
4,9,3.085055102756477,normal.alexa
6,13,3.576617644908665,normal.alexa
4,12,3.375,normal.bambenek
9,19,3.892724905113432,normal
7,29,4.026556683144252,normal
2,6,3.0,normal.alexa
7,30,3.823393567922348,normal
4,31,4.0902965033278145,normal
8,16,3.3716535224393334,normal
5,9,3.182005814760214,normal.alexa
6,19,3.5434651896016467,normal
5,28,3.7754758472091443,normal
8,21,3.909368063943885,normal
4,11,3.7735572622751845,normal.alexa
6,7,3.3927474104487847,normal.alexa
7,15,3.754441845713344,normal
7,14,3.4992275417233567,normal
6,12,3.419381945646371,normal
7,16,3.7950885863977324,normal
7,15,3.5726236638951634,normal
6,13,3.4713544870139286,normal
3,33,4.027719015921097,normal
8,11,3.471354487013928,normal
4,12,3.375,normal.alexa
4,9,3.546593564294939,normal.alexa
8,8,3.0,normal.alexa
3,9,3.0849625007211556,normal.alexa
7,20,3.7821222241453065,normal.alexa
7,5,2.8553885422075336,normal.alexa
4,10,3.521640636343319,normal.alexa
3,4,2.521640636343318,normal
5,5,2.9219280948873623,normal.alexa
6,14,3.921928094887362,normal.alexa
1,9,3.121928094887362,normal.alexa
8,12,3.6841837197791887,normal.alexa
6,11,3.4548223999466066,normal.alexa
6,9,3.2402239289418517,normal.alexa
0,17,3.337175341123077,normal
4,7,3.459431618637298,normal.alexa
6,22,4.083616975397233,normal
5,15,3.8841837197791884,normal.alexa
6,13,3.5766176449086657,normal.alexa
4,5,2.94770277922009,normal.alexa
10,40,4.315783629896564,normal
6,19,3.5434651896016467,normal
11,92,3.591425183343487,normal
8,13,3.6304126608739975,normal
4,27,3.9134007456613777,normal
32,81,3.5818101046643185,normal
3,9,3.2516291673878226,normal
3,8,2.9139770731827523,normal.alexa
3,5,3.0,normal.alexa
8,32,4.208694969562842,normal
5,10,3.506890595608518,normal.alexa
5,44,4.264935038249543,normal
4,9,2.873140679513133,normal
5,31,4.350209029099896,normal
0,6,2.584962500721156,normal.alexa
5,25,3.9483943455364026,normal
2,8,3.121928094887362,normal.alexa
7,6,2.8731406795131336,normal
5,6,3.0957952550009344,normal.alexa
7,14,3.9161269465882835,normal
5,12,3.572469458770136,normal.alexa
6,7,3.0269868333592873,normal
5,8,3.238901256602631,normal.alexa
4,8,3.2516291673878226,normal.alexa
2,26,3.551595655674384,normal
15,19,3.7777768114567865,normal
2,8,3.321928094887362,normal.alexa
9,12,3.748994803525096,normal.alexa
4,32,3.9931325576478587,normal
4,6,2.8464393446710154,normal.alexa
11,30,4.14999651670767,normal
7,39,4.228261762024971,normal
3,11,3.3248629576173574,normal.alexa
1,16,2.822181958642873,normal
3,7,2.8464393446710154,normal.alexa
8,89,3.4873327857997536,normal
9,14,3.6753108689123644,normal
4,17,3.427333493898264,normal
2,11,3.0850551027564768,normal.alexa
6,9,3.3232314287976203,normal.alexa
4,28,4.101409765557392,normal
3,10,3.3927474104487847,normal.alexa
5,11,3.5,normal.alexa
7,11,3.2810361125534233,normal.alexa
4,12,3.5,normal
6,28,4.17512313511346,normal
4,11,3.506890595608518,normal.alexa
8,15,3.5342190211803413,normal.alexa
3,11,3.039148671903071,normal
7,11,3.5724312513221195,normal.alexa
2,8,3.121928094887362,normal.alexa
5,5,2.8464393446710154,normal.alexa
4,7,3.0957952550009344,normal
2,6,2.75,normal.alexa
6,12,3.350209029099897,normal
2,6,2.75,normal.alexa
5,7,3.0220552088742005,normal.alexa
12,27,3.739743887131635,normal
7,11,3.6143694458867563,normal
7,17,3.355388542207534,normal
9,22,3.9746954079158976,normal
7,15,3.4817145729860726,normal
6,9,3.1898980954642866,normal.alexa
6,14,3.721928094887362,normal.alexa
5,10,3.4565647621309536,normal.alexa
6,9,3.4565647621309536,normal
2,11,2.5654483718208256,normal
5,15,3.408694969562842,normal
2,5,2.807354922057604,normal.alexa
3,28,3.692279682039657,normal
17,46,4.5069753126572065,normal
6,10,3.2806390622295662,normal.alexa
8,14,3.879664004902593,normal.alexa
2,24,3.559998008356352,normal
7,15,3.60693673217532,normal
13,19,3.8431390622295662,normal
3,11,3.8073549220576055,normal.alexa
4,7,3.095795255000934,normal.alexa
6,12,3.68354236243323,normal.alexa
5,7,3.084962500721156,normal.alexa
2,5,2.2359263506290326,normal
8,20,3.672553582385556,normal
4,8,2.751629167387823,normal.alexa
5,7,3.188721875540867,normal.alexa
3,9,2.8553885422075336,normal
2,8,3.321928094887362,normal.alexa
1,8,2.725480556997868,normal
10,11,3.5585186130489057,normal.alexa
6,16,3.4251185503571393,normal
8,17,3.893660689688185,normal
5,7,2.9182958340544896,normal
5,14,3.497155802575668,normal
5,6,2.413088436425758,normal.alexa
4,9,3.3927474104487847,normal.alexa
9,19,3.851823225551766,normal.alexa
2,25,3.7919245392005068,normal
10,21,3.6521147627546076,normal
7,40,4.39226564990975,normal
2,8,2.9219280948873623,normal
6,14,3.346439344671015,normal
4,11,3.3735572622751855,normal.alexa
4,10,3.8073549220576055,normal.alexa
3,11,3.3248629576173574,normal
8,12,3.546439344671015,normal
3,27,3.8062389286533893,normal
5,18,3.567040216926579,normal
9,34,4.164896592899133,normal
12,15,3.5599000019230838,normal
4,27,3.953565664946427,normal
6,40,4.234774727466919,normal
3,12,3.006238928653389,normal
4,19,3.7950885863977324,normal
5,8,3.238901256602631,normal.alexa
8,27,4.183014003266001,normal
1,8,2.5032583347756456,normal.alexa
4,7,3.095795255000934,normal
6,9,3.323231428797621,normal
7,12,3.576617644908665,normal
11,18,3.728502115742625,normal
2,9,3.277613436819116,normal.alexa
5,17,3.6635327548042538,normal
5,9,3.521640636343319,normal.alexa
4,15,3.5766176449086653,normal
8,39,4.434818841399113,normal
2,16,3.6416041678685933,normal
3,5,2.75,normal.alexa
7,10,3.4992275471326932,normal.alexa
11,15,3.517559429596343,normal
6,39,4.280090318263435,normal
5,11,3.327819531114783,normal.alexa
3,10,3.238901256602631,normal.alexa
5,28,4.043801694853791,normal
8,9,3.1307179879273748,normal.alexa
7,15,3.7321588913645685,normal.alexa
6,14,3.6464393446710153,normal
7,11,3.5032583347756456,normal.alexa
9,37,3.9060917822764036,normal
5,29,4.07551072488073,normal
5,28,4.0060710131011685,normal
5,10,3.456564762130954,normal.alexa
5,8,3.7004397181410926,normal.alexa
5,13,3.4613201402110083,normal
6,10,3.625,normal.alexa
5,8,3.3927474104487847,normal.alexa
4,7,3.0957952550009344,normal.alexa
4,19,3.7950885863977324,normal
4,4,2.1556390622295662,normal.alexa
6,11,3.3371753411230776,normal.alexa
2,6,3.0,normal.alexa
6,31,4.121219243831913,normal
2,7,3.169925001442312,normal.alexa
8,12,3.384183719779189,normal.alexa
5,31,4.29465347354434,normal.alexa
8,15,3.414441303694973,normal.alexa
10,36,4.377278130987435,normal
6,11,3.4992275471326932,normal.alexa
4,9,3.180832987205441,normal.alexa
5,10,3.00623892865339,normal
10,90,3.5131612124993485,normal
6,9,3.3735572622751846,normal.alexa
6,9,3.323231428797621,normal.alexa
3,27,3.8817276788697366,normal
7,16,3.551191174465697,normal.alexa
5,13,3.572431251322119,normal.alexa
6,28,3.5749357246262052,normal
3,5,3.0,normal.alexa
1,7,3.0,normal.alexa
1,10,2.2221915755066783,normal
4,11,3.5068905956085183,normal
6,12,3.794653473544342,normal.alexa
5,11,3.5,normal
3,5,3.0,normal.alexa
6,10,3.5,normal.alexa
6,30,4.009523959475163,normal
5,12,3.4104172527605203,normal
3,4,2.5216406363433186,normal.alexa
17,23,3.9128148954723545,normal
2,7,2.725480556997868,normal.alexa
11,29,4.246439344671015,normal
8,11,3.616348566075164,normal.alexa
4,13,3.337175341123077,normal
17,25,3.8142061147431914,normal
5,25,3.9199025797939586,normal
3,8,2.845350936622437,normal.alexa
4,9,3.238901256602631,normal.alexa
11,13,3.204986855772667,normal.alexa
5,9,3.378783493486176,normal.alexa
7,27,4.134334254292495,normal
5,11,3.202819531114783,normal
5,12,3.6168746059562227,normal.alexa
6,9,3.240223928941852,normal
5,25,3.8314018453921714,normal
10,29,4.028490680178816,normal
7,14,3.6897037321995474,normal.alexa
4,11,3.00623892865339,normal
3,27,3.6314018453921713,normal
4,7,3.027169118440619,normal.alexa
11,19,3.6681819469841797,normal
5,9,3.521640636343319,normal.alexa
6,10,3.0,normal
3,5,2.75,normal.alexa
3,7,3.121928094887362,normal.alexa
5,10,3.240223928941852,normal.alexa
7,6,3.0269868333592873,normal.alexa
3,19,3.641249800455478,normal
6,8,3.2359263506290334,normal.alexa
6,10,3.375,normal.alexa
5,10,3.373557262275185,normal.alexa
8,14,3.788754913993502,normal.alexa
12,30,3.602382377785102,normal
8,12,3.7841837197791883,normal
2,6,3.0,normal.alexa
8,13,3.784941827437642,normal.alexa
5,14,3.40582225028569,normal.alexa
3,3,1.9182958340544893,normal
9,22,3.7969607303569646,normal
5,10,3.640223928941851,normal.alexa
3,8,3.277613436819116,normal.alexa
4,9,2.9689185639620974,normal.alexa
7,15,3.6412498004554785,normal.alexa
1,29,4.148394345536403,normal
5,6,3.277613436819116,normal.alexa
10,90,3.368861989709549,normal
4,10,3.039148671903071,normal
3,12,3.3735572622751855,normal
3,8,3.277613436819116,normal.alexa
4,20,3.9387218755408675,normal
11,93,3.596641486380633,normal
7,15,3.663532754804254,normal.alexa
4,11,3.189898095464287,normal
5,9,3.6644977792004623,normal.alexa
3,9,3.084962500721156,normal.alexa
8,17,3.4936606896881854,normal
3,9,2.8553885422075336,normal.alexa
7,14,3.5944656369614516,normal
4,10,3.3787834934861767,normal.alexa
1,9,3.121928094887362,normal.alexa
5,12,3.6168746059562227,normal.alexa
4,9,3.3927474104487847,normal.alexa
2,9,2.9139770731827523,normal.alexa
11,26,3.7533911229011876,normal
4,8,2.8553885422075336,normal
5,18,3.4800836951874485,normal
8,14,3.425118550357139,normal
17,32,4.0559233051845185,normal
11,17,3.838804369244613,normal.alexa
9,20,3.6335059949783672,normal
3,30,3.942438726128142,normal
5,8,3.238901256602631,normal.alexa
5,24,3.53850987421411,normal
5,12,3.3371753411230776,normal.alexa
8,10,3.4613201402110083,normal.alexa
5,18,3.4685766296878655,normal
2,7,2.5032583347756456,normal.alexa
7,12,3.2608281712244547,normal.alexa
4,6,2.9219280948873623,normal
5,25,4.081727678869736,normal
9,16,3.4292750707107125,normal
3,6,3.169925001442312,normal.alexa
18,44,4.467409060912939,normal
17,44,3.4950401673142824,normal
11,33,4.2007025735178845,normal
7,36,4.283952766823871,normal
8,18,3.8252517372886503,normal
2,9,3.095795255000934,normal.alexa
9,17,3.378727103656466,normal
2,6,2.75,normal.alexa
3,8,3.459431618637298,normal.alexa
6,15,3.5585186130489057,normal.alexa
7,8,3.1395722619867223,normal.alexa
4,8,3.4182958340544896,normal.alexa
7,41,3.8385419733080806,normal
6,11,3.572469458770136,normal
6,15,3.5585186130489053,normal
12,17,3.676440908696869,normal
5,13,3.6143694458867563,normal
8,15,3.7622673906514947,normal
3,15,3.086048612313038,normal
10,14,3.6887218755408675,normal.alexa
4,8,3.084962500721156,normal
4,10,3.521640636343319,normal.alexa
14,29,4.051394627288987,normal
6,8,3.521640636343319,normal.alexa
5,9,3.2359263506290334,normal.alexa
5,8,3.238901256602631,normal.alexa
11,13,3.5220552088742005,normal.alexa
1,7,2.75,normal.alexa
7,24,3.9377519554085865,normal
8,12,3.6841837197791887,normal.alexa
8,32,4.003055907333275,normal
3,9,3.418295834054489,normal.alexa
10,37,4.201741853263299,normal
8,34,4.043007078420258,normal
9,22,3.616004586020293,normal
4,10,3.2359263506290334,normal
3,6,2.725480556997868,normal.alexa
3,8,3.095795255000934,normal.alexa
4,6,2.9219280948873623,normal.alexa
6,9,3.323231428797621,normal.alexa
3,4,2.1280852788913944,normal.alexa
7,11,3.4613201402110083,normal.alexa
6,25,3.538896214227932,normal
12,21,3.8471282101364253,normal
4,23,3.8561962982193805,normal
8,24,3.6556390622295662,normal
4,17,3.7849418274376423,normal
6,4,2.9219280948873623,normal.alexa
5,13,3.1971597234241487,normal
4,6,3.321928094887362,normal.alexa
